0.6,1.3442466119886376,"[[0.14072030780055592, 0.07963984634972202, 0.07963984634972202], [0.07963984584972222, 0.010180076950138908, 0.010180076950138908], [0.07963984584972222, 0.010180076950138908, 0.010180076950138908]]"
0.61,1.3169268288766034,"[[0.14711092290220681, 0.07894453879889662, 0.07894453879889662], [0.07894453829889667, 0.009277730725551646, 0.009277730725551644], [0.07894453829889667, 0.009277730725551644, 0.009277730725551646]]"
0.62,1.2867682010983117,"[[0.15363413713287719, 0.07818293168356158, 0.07818293168356158], [0.07818293118356157, 0.00840853428321916, 0.00840853428321916], [0.07818293118356157, 0.00840853428321916, 0.00840853428321916]]"
0.63,1.2499999997089617,"[[0.1602000566728103, 0.07739997419435257, 0.07739997419435257], [0.07739996913283757, 0.007550014168202362, 0.007550014168202362], [0.07739996913283757, 0.007550014168202362, 0.007550014168202362]]"
0.64,1.2175477019627579,"[[0.16707849118005833, 0.07646075465997076, 0.07646075465997076], [0.07646075415997115, 0.006769622795014455, 0.006769622795014455], [0.07646075415997115, 0.006769622795014454, 0.006769622795014453]]"
0.65,1.1782247791416012,"[[0.17399969626281783, 0.07550015211859122, 0.07550015211859122], [0.0755001516185912, 0.005999924065704344, 0.005999924065704345], [0.0755001516185912, 0.005999924065704345, 0.005999924065704345]]"
0.66,1.135520935349632,"[[0.18105363294232513, 0.07447318377883282, 0.07447318377883282], [0.07447318327884242, 0.005263408235581121, 0.005263408235581121], [0.07447318327884242, 0.005263408235581121, 0.005263408235581121]]"
0.6699999999999999,1.0891836191876791,"[[0.18824033608812024, 0.07337983220594009, 0.07337983220594009], [0.07337983170593998, 0.0045600840220299255, 0.004560084022029926], [0.07337983170593998, 0.004560084022029926, 0.0045600840220299255]]"
0.6799999999999999,1.038869205804076,"[[0.19555984946316407, 0.0722200755184183, 0.0722200755184183], [0.07222007501841812, 0.003889962365790768, 0.003889962365790768], [0.07222007501841812, 0.003889962365790768, 0.003889962365790768]]"
0.69,0.9840937118860893,"[[0.20301222134649755, 0.07099388957675158, 0.07099388957675158], [0.07099388907675148, 0.00325305533662412, 0.00325305533662412], [0.07099388907675148, 0.00325305533662412, 0.00325305533662412]]"
0.7,0.92414502723841,"[[0.2105975134338318, 0.06970124353308436, 0.06970124353308436], [0.06970124303308421, 0.002649378358457739, 0.002649378358457739], [0.06970124303308421, 0.002649378358457739, 0.002649378358457739]]"
0.71,0.8579107074183412,"[[0.2183158100999514, 0.06834209520002456, 0.06834209520002456], [0.06834209470002463, 0.0020789525249875727, 0.0020789525249875727], [0.06834209470002463, 0.0020789525249875727, 0.0020789525249875727]]"
0.72,0.7834977001766674,"[[0.22616723954480847, 0.06691638047759611, 0.06691638047759611], [0.06691637997759593, 0.001541809886201854, 0.0015418098862018542], [0.06691637997759593, 0.0015418098862018542, 0.001541809886201854]]"
0.73,0.6972274483996443,"[[0.23415202945150548, 0.06542398552424766, 0.06542398552424766], [0.06542398502424746, 0.0010380073628761053, 0.0010380073628761051], [0.06542398502424746, 0.0010380073628761051, 0.0010380073628761053]]"
0.74,0.5900260011549108,"[[0.24227070300685422, 0.06386464874657323, 0.06386464874657323], [0.06386464824657302, 0.0005676757517133082, 0.0005676757517133082], [0.06386464824657302, 0.0005676757517133082, 0.0005676757517133082]]"
0.75,0.4194740441744216,"[[0.2505255887614001, 0.062237205869300115, 0.062237205869300115], [0.062237205369300365, 0.00013139719034974907, 0.00013139719034974907], [0.062237205369300365, 0.00013139719034974907, 0.00013139719034974907]]"
0.76,0.004882812208961695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]"
0.77,0.004882812208961695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]"
0.78,0.004882812208961695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]"
0.79,0.004882812208961695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]"
0.8,0.004882812208961695,"[[nan, nan, nan], [nan, nan, nan], [nan, nan, nan]]"
